name, type, manufacturer, barcode, price
Iphone X,Personal Gadget,Oral B,1700639817,579.4620513916016
Ipad Pro,Personal Gadget,Oral B,1406676803,409.914493560791
Macbook Pro,Food,Oral B,1500991152,835.2325558662415
XPS 13,Food,Oral B,1320585068,480.4568886756897
Noise Cancelling Series 2,Office Supplies,Oral B,1952533554,353.78938913345337
Inspiron,Home Appliances,Oral B,1093711798,928.8836121559143
Macbook Air,Personal Gadget,Oral B,1574987444,919.501006603241
Chips,Home Supplies,Oral B,1784059844,396.72642946243286
Milk,Food,Oral B,1139800882,417.8144931793213
Yoghurt,Office Supplies,Oral B,1128389347,989.6718859672546
Cheese,Personal Gadget,Oral B,1825599986,513.4366154670715
Chicken Breast,Personal Gadget,Oral B,1917115742,213.63520622253418
Frozen Pizza,Food,Oral B,1780290306,605.9548854827881
Bagels,Food,Oral B,1187965890,132.73119926452637
Bread,Office Supplies,Oral B,1517364639,734.4518899917603
Cookies,Personal Gadget,Oral B,1173327195,937.6114010810852
Sparkling Water,Office Supplies,Oral B,1247804456,201.4545202255249
Energy Drink,Home Supplies,Oral B,1698343929,385.8942985534668
Soda,Food,Oral B,1296878514,919.6884036064148
Root Beer,Home Appliances,Oral B,1424053598,861.4549040794373
Juice,Home Supplies,Oral B,1896870052,111.36186122894287
Toilet Paper,Food,Oral B,1033504475,769.0072059631348
Tooth Brush,Food,Oral B,1867653475,158.50096940994263
Mouthwash,Personal Gadget,Oral B,1130764837,823.1928944587708
Toothpaste,Office Supplies,Oral B,1498070989,404.2336940765381
Soap,Food,Oral B,1365567529,461.373507976532
Shampoo,Home Supplies,Oral B,1588829498,219.54345703125
Shower Gel,Home Supplies,Oral B,1603191002,76.2491226196289
Dish Soap,Personal Gadget,Oral B,1394375303,999.1682171821594
Towels,Food,Oral B,1963851015,263.6335492134094
Cutlery,Personal Gadget,Oral B,1654760194,145.92266082763672
Sanitizer,Personal Gadget,Oral B,1282779637,563.194215297699
Laundry Detergent,Home Supplies,Oral B,1102363738,897.3129987716675
Fabric Softener,Office Supplies,Oral B,1156337566,752.301812171936
Dishwasher,Home Appliances,Oral B,1591585722,785.0539684295654
Refrigerator,Office Supplies,Oral B,1796608549,167.56975650787354
TV,Home Appliances,Oral B,1176993715,980.7782769203186
Sound System,Home Appliances,Oral B,1613247824,573.0383992195129
Microwave,Food,Oral B,1167258622,44.26354169845581
Oven,Home Appliances,Oral B,1863815385,81.75653219223022
Electric Kettle,Personal Gadget,Oral B,1034509452,68.93014907836914
Coffee Maker,Office Supplies,Oral B,1089957368,647.8310227394104
Heater,Personal Gadget,Oral B,1453090376,718.8480496406555
Humidifier,Home Supplies,Oral B,1004770641,773.5831141471863
Gaming Console,Home Appliances,Oral B,1085335304,618.3221340179443
Pen,Office Supplies,Oral B,1275284458,681.6167831420898
Pencil,Home Appliances,Oral B,1697737911,326.21604204177856
Notepad,Food,Oral B,1402633024,160.3487730026245
Sticky Notes,Office Supplies,Oral B,1967266126,180.06742000579834
Calendar,Office Supplies,Oral B,1931213777,245.47326564788818
Planner,Home Appliances,Oral B,1878650842,497.89899587631226
Highlighter,Food,Oral B,1197592044,506.15882873535156
Sharpener,Home Supplies,Oral B,1888994771,487.23894357681274
Notebook,Office Supplies,Oral B,1081411185,886.3611817359924
Journal,Food,Oral B,1281351587,130.63496351242065
Diary,Home Supplies,Oral B,1956015140,246.9502091407776
Printer,Office Supplies,Oral B,1094993895,834.9270224571228
Trashcan,Food,Oral B,1608423178,167.50085353851318
Chair,Home Appliances,Oral B,1223522422,678.3907413482666
Tape,Home Supplies,Oral B,1049881929,417.30910539627075
Eraser,Home Supplies,Oral B,1244995074,236.87070608139038
Iphone X,Food,Old Spice,1253243984,278.8190245628357
Ipad Pro,Food,Old Spice,1088724817,679.103434085846
Macbook Pro,Food,Old Spice,1206301233,604.1604280471802
XPS 13,Food,Old Spice,1064785538,695.1197385787964
Noise Cancelling Series 2,Home Appliances,Old Spice,1675972129,873.500406742096
Inspiron,Home Appliances,Old Spice,1163678018,853.0857563018799
Macbook Air,Food,Old Spice,1542571708,384.6345543861389
Chips,Food,Old Spice,1969768754,802.9722571372986
Milk,Home Supplies,Old Spice,1932567433,84.5332145690918
Yoghurt,Home Appliances,Old Spice,1383375633,884.4542503356934
Cheese,Office Supplies,Old Spice,1989159571,18.894493579864502
Chicken Breast,Personal Gadget,Old Spice,1488712451,816.4728283882141
Frozen Pizza,Home Appliances,Old Spice,1450258813,254.23824787139893
Bagels,Personal Gadget,Old Spice,1979920064,302.60175466537476
Bread,Food,Old Spice,1121132632,763.4320259094238
Cookies,Personal Gadget,Old Spice,1222332945,276.0440707206726
Sparkling Water,Home Appliances,Old Spice,1342941386,770.1212763786316
Energy Drink,Home Appliances,Old Spice,1203806735,717.6532745361328
Soda,Home Supplies,Old Spice,1068002198,546.3184118270874
Root Beer,Home Appliances,Old Spice,1759842921,237.3645305633545
Juice,Home Supplies,Old Spice,1697941735,541.993260383606
Toilet Paper,Home Appliances,Old Spice,1740491108,32.003045082092285
Tooth Brush,Personal Gadget,Old Spice,1352589836,903.1220078468323
Mouthwash,Personal Gadget,Old Spice,1446314616,179.39430475234985
Toothpaste,Home Supplies,Old Spice,1286818052,78.15057039260864
Soap,Food,Old Spice,1180423739,149.45071935653687
Shampoo,Food,Old Spice,1221449349,10.681688785552979
Shower Gel,Personal Gadget,Old Spice,1144688342,697.4897980690002
Dish Soap,Home Supplies,Old Spice,1005401708,822.5129246711731
Towels,Home Supplies,Old Spice,1917339061,134.11325216293335
Cutlery,Office Supplies,Old Spice,1272538524,375.6505846977234
Sanitizer,Office Supplies,Old Spice,1168482023,160.83574295043945
Laundry Detergent,Personal Gadget,Old Spice,1232075576,399.96469020843506
Fabric Softener,Personal Gadget,Old Spice,1147436586,733.2069277763367
Dishwasher,Home Appliances,Old Spice,1960249272,235.70311069488525
Refrigerator,Office Supplies,Old Spice,1374734086,615.9653663635254
TV,Office Supplies,Old Spice,1208323505,683.7494969367981
Sound System,Personal Gadget,Old Spice,1221193500,670.9557175636292
Microwave,Office Supplies,Old Spice,1863569032,13.522803783416748
Oven,Home Supplies,Old Spice,1001438980,351.9245386123657
Electric Kettle,Personal Gadget,Old Spice,1491874337,146.61812782287598
Coffee Maker,Personal Gadget,Old Spice,1459899916,145.2983021736145
Heater,Personal Gadget,Old Spice,1440059930,227.1660566329956
Humidifier,Personal Gadget,Old Spice,1209710916,707.6786160469055
Gaming Console,Personal Gadget,Old Spice,1510303345,786.5318655967712
Pen,Food,Old Spice,1690609375,514.7270560264587
Pencil,Office Supplies,Old Spice,1356506865,105.12399673461914
Notepad,Food,Old Spice,1448137676,898.6464738845825
Sticky Notes,Home Supplies,Old Spice,1251742180,28.07474136352539
Calendar,Office Supplies,Old Spice,1176048893,249.51064586639404
Planner,Office Supplies,Old Spice,1386498919,780.3794145584106
Highlighter,Food,Old Spice,1695263619,866.7879104614258
Sharpener,Home Supplies,Old Spice,1169388568,392.3299312591553
Notebook,Office Supplies,Old Spice,1320134075,839.7111892700195
Journal,Food,Old Spice,1295873783,344.98465061187744
Diary,Home Appliances,Old Spice,1355866853,417.4575209617615
Printer,Personal Gadget,Old Spice,1447795057,400.8268713951111
Trashcan,Food,Old Spice,1515086847,501.825213432312
Chair,Office Supplies,Old Spice,1098867371,235.16052961349487
Tape,Home Appliances,Old Spice,1087672623,196.2795853614807
Eraser,Food,Old Spice,1881455731,133.26752185821533
Iphone X,Home Appliances,Dove,1762754456,206.5390944480896
Ipad Pro,Food,Dove,1560976444,386.64525747299194
Macbook Pro,Home Supplies,Dove,1117371214,380.5842995643616
XPS 13,Home Supplies,Dove,1749999039,94.09117698669434
Noise Cancelling Series 2,Personal Gadget,Dove,1250580521,762.0040774345398
Inspiron,Home Appliances,Dove,1848954791,350.99637508392334
Macbook Air,Personal Gadget,Dove,1668285279,312.4887943267822
Chips,Office Supplies,Dove,1239333114,559.5399737358093
Milk,Food,Dove,1891779692,430.2014708518982
Yoghurt,Office Supplies,Dove,1784028670,95.77792882919312
Cheese,Office Supplies,Dove,1966758390,684.4913363456726
Chicken Breast,Personal Gadget,Dove,1154380169,374.737024307251
Frozen Pizza,Home Supplies,Dove,1949619824,828.3810019493103
Bagels,Home Supplies,Dove,1241330402,525.0392556190491
Bread,Personal Gadget,Dove,1920312623,303.489625453949
Cookies,Home Supplies,Dove,1896574404,249.39274787902832
Sparkling Water,Home Supplies,Dove,1257316659,673.2197403907776
Energy Drink,Office Supplies,Dove,1856713672,851.2201905250549
Soda,Food,Dove,1967849901,905.4208397865295
Root Beer,Office Supplies,Dove,1938088226,961.1044526100159
Juice,Home Appliances,Dove,1217897690,262.26454973220825
Toilet Paper,Office Supplies,Dove,1351527803,825.5930542945862
Tooth Brush,Food,Dove,1790648460,970.2612161636353
Mouthwash,Home Supplies,Dove,1314789271,516.8176293373108
Toothpaste,Food,Dove,1722493601,455.38216829299927
Soap,Personal Gadget,Dove,1466592531,491.57804250717163
Shampoo,Home Appliances,Dove,1542632033,995.9117770195007
Shower Gel,Home Supplies,Dove,1981220897,245.86743116378784
Dish Soap,Home Supplies,Dove,1360866800,318.3586597442627
Towels,Home Supplies,Dove,1708528762,563.7467503547668
Cutlery,Home Appliances,Dove,1009366283,229.5359969139099
Sanitizer,Personal Gadget,Dove,1223437433,2.121865749359131
Laundry Detergent,Home Supplies,Dove,1814588840,521.4508771896362
Fabric Softener,Food,Dove,1854764965,755.053460597992
Dishwasher,Office Supplies,Dove,1637463187,426.2038469314575
Refrigerator,Personal Gadget,Dove,1709314241,138.09841871261597
TV,Home Appliances,Dove,1121129174,47.60819673538208
Sound System,Personal Gadget,Dove,1437952652,375.81080198287964
Microwave,Office Supplies,Dove,1689550996,807.23637342453
Oven,Home Supplies,Dove,1170992364,680.5278658866882
Electric Kettle,Personal Gadget,Dove,1576220288,758.2470178604126
Coffee Maker,Office Supplies,Dove,1236188979,310.15413999557495
Heater,Home Appliances,Dove,1874693814,24.433255195617676
Humidifier,Home Appliances,Dove,1160406077,184.69148874282837
Gaming Console,Food,Dove,1402214814,888.8741731643677
Pen,Office Supplies,Dove,1132357776,39.21329975128174
Pencil,Home Appliances,Dove,1680121177,601.4058589935303
Notepad,Food,Dove,1796380832,73.95803928375244
Sticky Notes,Home Supplies,Dove,1951752436,602.5186777114868
Calendar,Personal Gadget,Dove,1574065344,724.9399423599243
Planner,Office Supplies,Dove,1287355136,19.526004791259766
Highlighter,Personal Gadget,Dove,1930578342,881.2990188598633
Sharpener,Personal Gadget,Dove,1138905890,315.84686040878296
Notebook,Food,Dove,1265060530,494.5116639137268
Journal,Personal Gadget,Dove,1394298269,343.54132413864136
Diary,Office Supplies,Dove,1699604497,701.1628746986389
Printer,Office Supplies,Dove,1994076648,630.9993863105774
Trashcan,Home Supplies,Dove,1649693237,972.4640250205994
Chair,Personal Gadget,Dove,1484573019,40.69548845291138
Tape,Food,Dove,1001884621,332.93914794921875
Eraser,Food,Dove,1724262558,355.6011915206909
Iphone X,Personal Gadget,Cetaphil,1213879226,796.1763143539429
Ipad Pro,Home Appliances,Cetaphil,1086379204,437.23225593566895
Macbook Pro,Home Appliances,Cetaphil,1040450111,51.34671926498413
XPS 13,Office Supplies,Cetaphil,1426921558,274.06275272369385
Noise Cancelling Series 2,Office Supplies,Cetaphil,1619203442,320.0632333755493
Inspiron,Food,Cetaphil,1345363164,77.4499773979187
Macbook Air,Personal Gadget,Cetaphil,1706569291,674.429714679718
Chips,Food,Cetaphil,1653506616,45.20159959793091
Milk,Office Supplies,Cetaphil,1211208053,964.8028016090393
Yoghurt,Office Supplies,Cetaphil,1799468320,103.01327705383301
Cheese,Home Supplies,Cetaphil,1244194153,616.4488792419434
Chicken Breast,Food,Cetaphil,1347849156,844.3793654441833
Frozen Pizza,Home Supplies,Cetaphil,1498575106,700.1555562019348
Bagels,Office Supplies,Cetaphil,1588463934,654.01691198349
Bread,Home Supplies,Cetaphil,1331484375,910.8051061630249
Cookies,Home Appliances,Cetaphil,1294919362,142.76283979415894
Sparkling Water,Home Supplies,Cetaphil,1786828328,963.4081125259399
Energy Drink,Home Appliances,Cetaphil,1456825005,208.33653211593628
Soda,Office Supplies,Cetaphil,1443208303,767.235517501831
Root Beer,Personal Gadget,Cetaphil,1107093454,321.98214530944824
Juice,Food,Cetaphil,1268342538,910.1997017860413
Toilet Paper,Personal Gadget,Cetaphil,1815862995,722.0897674560547
Tooth Brush,Office Supplies,Cetaphil,1116610285,87.87250518798828
Mouthwash,Food,Cetaphil,1947909927,659.3720316886902
Toothpaste,Office Supplies,Cetaphil,1519862433,270.46775817871094
Soap,Personal Gadget,Cetaphil,1819483533,411.5697741508484
Shampoo,Home Appliances,Cetaphil,1533372280,508.358895778656
Shower Gel,Personal Gadget,Cetaphil,1647397508,587.1475338935852
Dish Soap,Office Supplies,Cetaphil,1539398178,239.4738793373108
Towels,Food,Cetaphil,1877674050,25.80392360687256
Cutlery,Personal Gadget,Cetaphil,1651587113,953.0631899833679
Sanitizer,Home Appliances,Cetaphil,1598410177,28.279244899749756
Laundry Detergent,Home Supplies,Cetaphil,1166277229,772.350013256073
Fabric Softener,Home Supplies,Cetaphil,1282800665,498.92663955688477
Dishwasher,Food,Cetaphil,1974199806,397.54027128219604
Refrigerator,Home Supplies,Cetaphil,1840005255,42.49662160873413
TV,Food,Cetaphil,1971297976,370.32926082611084
Sound System,Office Supplies,Cetaphil,1656019942,942.8480267524719
Microwave,Home Supplies,Cetaphil,1924162072,516.735851764679
Oven,Home Supplies,Cetaphil,1031752568,977.7622222900391
Electric Kettle,Personal Gadget,Cetaphil,1478343030,947.8033185005188
Coffee Maker,Home Appliances,Cetaphil,1734588340,43.23536157608032
Heater,Home Appliances,Cetaphil,1711584448,164.0322208404541
Humidifier,Personal Gadget,Cetaphil,1601964415,815.7249093055725
Gaming Console,Home Appliances,Cetaphil,1884475483,651.5753269195557
Pen,Home Appliances,Cetaphil,1615578343,55.616557598114014
Pencil,Home Appliances,Cetaphil,1524459927,174.08734560012817
Notepad,Home Appliances,Cetaphil,1213187103,424.07160997390747
Sticky Notes,Home Supplies,Cetaphil,1282454397,567.1527981758118
Calendar,Office Supplies,Cetaphil,1947486542,763.4519338607788
Planner,Personal Gadget,Cetaphil,1852071019,811.5174770355225
Highlighter,Food,Cetaphil,1829896768,984.3648672103882
Sharpener,Personal Gadget,Cetaphil,1757770851,91.65215492248535
Notebook,Office Supplies,Cetaphil,1718446291,956.3102722167969
Journal,Personal Gadget,Cetaphil,1758982394,297.8283166885376
Diary,Office Supplies,Cetaphil,1096193858,950.8630633354187
Printer,Office Supplies,Cetaphil,1631718968,378.8630962371826
Trashcan,Office Supplies,Cetaphil,1228233380,213.82445096969604
Chair,Personal Gadget,Cetaphil,1967559439,240.59957265853882
Tape,Home Supplies,Cetaphil,1435391722,513.9889717102051
Eraser,Personal Gadget,Cetaphil,1552681162,669.2473292350769
Iphone X,Office Supplies,Dawn,1550979868,39.8905873298645
Ipad Pro,Food,Dawn,1678242690,461.778461933136
Macbook Pro,Home Appliances,Dawn,1268746901,691.5223598480225
XPS 13,Office Supplies,Dawn,1099720594,506.1228275299072
Noise Cancelling Series 2,Personal Gadget,Dawn,1296488443,681.6141605377197
Inspiron,Home Appliances,Dawn,1159346751,676.0424971580505
Macbook Air,Office Supplies,Dawn,1017179875,851.2587547302246
Chips,Food,Dawn,1055737885,809.0120553970337
Milk,Food,Dawn,1760265108,288.79451751708984
Yoghurt,Office Supplies,Dawn,1271941712,705.5389881134033
Cheese,Home Supplies,Dawn,1097686469,680.7901263237
Chicken Breast,Office Supplies,Dawn,1531863110,526.1071920394897
Frozen Pizza,Personal Gadget,Dawn,1615865545,422.28037118911743
Bagels,Office Supplies,Dawn,1260413890,433.91478061676025
Bread,Home Supplies,Dawn,1955242570,363.2262349128723
Cookies,Food,Dawn,1680418480,120.03457546234131
Sparkling Water,Home Appliances,Dawn,1147876635,303.31552028656006
Energy Drink,Food,Dawn,1335591905,500.3977417945862
Soda,Home Appliances,Dawn,1281354925,992.0915365219116
Root Beer,Home Supplies,Dawn,1820700875,454.57518100738525
Juice,Home Supplies,Dawn,1649831117,611.034631729126
Toilet Paper,Personal Gadget,Dawn,1804863211,813.7947916984558
Tooth Brush,Personal Gadget,Dawn,1962013723,64.2939805984497
Mouthwash,Home Appliances,Dawn,1419997520,744.7253465652466
Toothpaste,Food,Dawn,1018580110,81.55781030654907
Soap,Personal Gadget,Dawn,1762495100,326.62349939346313
Shampoo,Personal Gadget,Dawn,1970653450,226.97854042053223
Shower Gel,Food,Dawn,1521662314,108.45786333084106
Dish Soap,Office Supplies,Dawn,1765124739,639.6709084510803
Towels,Home Supplies,Dawn,1643413298,151.19314193725586
Cutlery,Office Supplies,Dawn,1375830169,322.24059104919434
Sanitizer,Personal Gadget,Dawn,1892744206,915.7716035842896
Laundry Detergent,Office Supplies,Dawn,1631634695,302.8690218925476
Fabric Softener,Office Supplies,Dawn,1264980694,22.30602502822876
Dishwasher,Office Supplies,Dawn,1868675222,173.08956384658813
Refrigerator,Personal Gadget,Dawn,1375572963,569.0926313400269
TV,Food,Dawn,1755357811,637.5779509544373
Sound System,Home Appliances,Dawn,1333857035,315.34886360168457
Microwave,Food,Dawn,1731786708,484.71659421920776
Oven,Personal Gadget,Dawn,1670872330,568.8168406486511
Electric Kettle,Home Supplies,Dawn,1852351985,118.65872144699097
Coffee Maker,Office Supplies,Dawn,1778810326,313.8970136642456
Heater,Office Supplies,Dawn,1969071478,697.0338821411133
Humidifier,Home Supplies,Dawn,1054383836,718.7619805335999
Gaming Console,Home Supplies,Dawn,1207446585,345.83979845046997
Pen,Food,Dawn,1685389311,187.55507469177246
Pencil,Office Supplies,Dawn,1395152435,617.6185011863708
Notepad,Office Supplies,Dawn,1334648949,108.52152109146118
Sticky Notes,Home Appliances,Dawn,1351567453,704.5078277587891
Calendar,Home Appliances,Dawn,1054655196,188.609778881073
Planner,Personal Gadget,Dawn,1843306916,188.60632181167603
Highlighter,Personal Gadget,Dawn,1696511810,73.19068908691406
Sharpener,Home Appliances,Dawn,1183536205,723.3313322067261
Notebook,Food,Dawn,1085710699,905.171275138855
Journal,Home Appliances,Dawn,1292504109,796.7461347579956
Diary,Office Supplies,Dawn,1943067765,675.661563873291
Printer,Home Supplies,Dawn,1950680794,77.47620344161987
Trashcan,Office Supplies,Dawn,1190552482,18.832683563232422
Chair,Office Supplies,Dawn,1636960318,122.73901700973511
Tape,Personal Gadget,Dawn,1048197999,382.659375667572
Eraser,Home Appliances,Dawn,1941071401,913.7144088745117
Iphone X,Home Appliances,Kirkland,1489813131,906.4769148826599
Ipad Pro,Home Appliances,Kirkland,1025733187,644.1500186920166
Macbook Pro,Home Supplies,Kirkland,1862494090,512.9207372665405
XPS 13,Office Supplies,Kirkland,1959921341,932.5142502784729
Noise Cancelling Series 2,Food,Kirkland,1109247026,598.7129211425781
Inspiron,Personal Gadget,Kirkland,1185226889,555.5960536003113
Macbook Air,Home Appliances,Kirkland,1277290438,724.3894934654236
Chips,Home Supplies,Kirkland,1663670606,452.2410035133362
Milk,Home Supplies,Kirkland,1199354094,61.52462959289551
Yoghurt,Office Supplies,Kirkland,1904082530,50.57495832443237
Cheese,Personal Gadget,Kirkland,1144686883,277.03285217285156
Chicken Breast,Home Appliances,Kirkland,1607494762,501.88446044921875
Frozen Pizza,Personal Gadget,Kirkland,1234324437,503.0671954154968
Bagels,Office Supplies,Kirkland,1907778618,621.2175488471985
Bread,Home Supplies,Kirkland,1775857292,58.857262134552
Cookies,Home Appliances,Kirkland,1425459542,841.2702083587646
Sparkling Water,Home Supplies,Kirkland,1811525321,424.147367477417
Energy Drink,Food,Kirkland,1679369318,275.4061222076416
Soda,Office Supplies,Kirkland,1895604717,394.93054151535034
Root Beer,Personal Gadget,Kirkland,1907267557,691.4997696876526
Juice,Food,Kirkland,1869042066,428.77519130706787
Toilet Paper,Personal Gadget,Kirkland,1393138565,345.1191186904907
Tooth Brush,Office Supplies,Kirkland,1518037011,472.6913571357727
Mouthwash,Home Supplies,Kirkland,1861520348,873.4042048454285
Toothpaste,Personal Gadget,Kirkland,1966322438,390.2772068977356
Soap,Food,Kirkland,1019550149,865.523636341095
Shampoo,Food,Kirkland,1326401587,811.5566372871399
Shower Gel,Home Appliances,Kirkland,1562645145,998.0844855308533
Dish Soap,Home Appliances,Kirkland,1031763882,428.81202697753906
Towels,Office Supplies,Kirkland,1832725871,341.253399848938
Cutlery,Office Supplies,Kirkland,1789531404,580.8115601539612
Sanitizer,Home Supplies,Kirkland,1267112929,331.1508893966675
Laundry Detergent,Office Supplies,Kirkland,1771121744,297.7307438850403
Fabric Softener,Home Supplies,Kirkland,1005784559,84.4724178314209
Dishwasher,Personal Gadget,Kirkland,1428018892,726.9942760467529
Refrigerator,Home Appliances,Kirkland,1754300260,961.0642194747925
TV,Home Appliances,Kirkland,1751905639,199.07647371292114
Sound System,Personal Gadget,Kirkland,1714727101,208.73957872390747
Microwave,Home Appliances,Kirkland,1355148141,810.4647397994995
Oven,Food,Kirkland,1098324387,942.0177936553955
Electric Kettle,Home Appliances,Kirkland,1031470343,752.6189088821411
Coffee Maker,Home Supplies,Kirkland,1188153570,793.3529019355774
Heater,Personal Gadget,Kirkland,1460779984,170.5722212791443
Humidifier,Home Appliances,Kirkland,1909407555,153.09131145477295
Gaming Console,Food,Kirkland,1080296536,828.1707763671875
Pen,Office Supplies,Kirkland,1437950718,694.7668194770813
Pencil,Personal Gadget,Kirkland,1380798757,539.8135781288147
Notepad,Home Supplies,Kirkland,1096802861,717.9450392723083
Sticky Notes,Office Supplies,Kirkland,1666995867,217.53579378128052
Calendar,Home Supplies,Kirkland,1985189068,974.8391509056091
Planner,Home Supplies,Kirkland,1700393217,509.60129499435425
Highlighter,Home Supplies,Kirkland,1800040870,963.1115198135376
Sharpener,Food,Kirkland,1317863662,670.2878475189209
Notebook,Home Appliances,Kirkland,1755820718,940.0790929794312
Journal,Home Supplies,Kirkland,1676358516,313.73488903045654
Diary,Food,Kirkland,1511232293,57.98274278640747
Printer,Food,Kirkland,1941342158,646.6838717460632
Trashcan,Office Supplies,Kirkland,1462370624,341.73130989074707
Chair,Food,Kirkland,1131770101,240.3988242149353
Tape,Personal Gadget,Kirkland,1568389340,675.8782863616943
Eraser,Personal Gadget,Kirkland,1216545439,251.36345624923706
Iphone X,Food,Tide,1210665445,373.445987701416
Ipad Pro,Personal Gadget,Tide,1075794276,609.4838380813599
Macbook Pro,Office Supplies,Tide,1138203959,243.11906099319458
XPS 13,Personal Gadget,Tide,1385037098,203.09138298034668
Noise Cancelling Series 2,Home Supplies,Tide,1774745663,721.4471101760864
Inspiron,Food,Tide,1032064549,659.256637096405
Macbook Air,Home Appliances,Tide,1526448608,601.8216013908386
Chips,Home Appliances,Tide,1156340261,368.6482310295105
Milk,Personal Gadget,Tide,1968458397,71.52724266052246
Yoghurt,Office Supplies,Tide,1020966709,874.8799562454224
Cheese,Office Supplies,Tide,1155141354,202.16554403305054
Chicken Breast,Home Supplies,Tide,1540198661,343.07861328125
Frozen Pizza,Office Supplies,Tide,1808829640,157.86004066467285
Bagels,Food,Tide,1634339650,261.0090970993042
Bread,Home Appliances,Tide,1827843395,261.17652654647827
Cookies,Office Supplies,Tide,1552396744,793.8564419746399
Sparkling Water,Food,Tide,1714166651,650.5358815193176
Energy Drink,Food,Tide,1665513174,811.6714358329773
Soda,Food,Tide,1967934511,677.6060461997986
Root Beer,Home Supplies,Tide,1905985744,803.1282424926758
Juice,Personal Gadget,Tide,1808942059,921.890139579773
Toilet Paper,Office Supplies,Tide,1313268035,962.8576636314392
Tooth Brush,Home Supplies,Tide,1359437516,876.2785196304321
Mouthwash,Office Supplies,Tide,1996051607,240.04793167114258
Toothpaste,Home Appliances,Tide,1517863683,6.1078667640686035
Soap,Personal Gadget,Tide,1065217253,126.73395872116089
Shampoo,Food,Tide,1545940017,170.3149676322937
Shower Gel,Office Supplies,Tide,1713699842,274.3173837661743
Dish Soap,Personal Gadget,Tide,1023134879,872.252881526947
Towels,Office Supplies,Tide,1984272294,501.10799074172974
Cutlery,Office Supplies,Tide,1450388068,675.9316325187683
Sanitizer,Home Supplies,Tide,1883721596,502.3987889289856
Laundry Detergent,Home Supplies,Tide,1831762370,467.78249740600586
Fabric Softener,Office Supplies,Tide,1271271387,223.76006841659546
Dishwasher,Home Supplies,Tide,1967003037,292.0514941215515
Refrigerator,Home Supplies,Tide,1410443801,799.466609954834
TV,Office Supplies,Tide,1653869463,857.7737808227539
Sound System,Personal Gadget,Tide,1657511414,598.475992679596
Microwave,Food,Tide,1246299352,765.7551169395447
Oven,Food,Tide,1537555834,933.017909526825
Electric Kettle,Home Appliances,Tide,1028324846,184.50188636779785
Coffee Maker,Office Supplies,Tide,1392838967,558.0958724021912
Heater,Office Supplies,Tide,1145157518,404.636025428772
Humidifier,Personal Gadget,Tide,1980244025,178.16263437271118
Gaming Console,Food,Tide,1648598183,102.67341136932373
Pen,Office Supplies,Tide,1338119938,749.6187686920166
Pencil,Personal Gadget,Tide,1846133400,568.416178226471
Notepad,Personal Gadget,Tide,1071754307,659.9648594856262
Sticky Notes,Home Appliances,Tide,1139605219,807.533860206604
Calendar,Personal Gadget,Tide,1945321786,627.38037109375
Planner,Office Supplies,Tide,1963660977,674.7147440910339
Highlighter,Office Supplies,Tide,1481542283,914.8106575012207
Sharpener,Personal Gadget,Tide,1115407325,766.2302851676941
Notebook,Food,Tide,1714105483,722.5468158721924
Journal,Personal Gadget,Tide,1549533012,87.65333890914917
Diary,Food,Tide,1508459511,210.62582731246948
Printer,Office Supplies,Tide,1707981294,787.226140499115
Trashcan,Home Appliances,Tide,1050739525,820.6448554992676
Chair,Home Supplies,Tide,1286019823,923.019289970398
Tape,Personal Gadget,Tide,1429963312,494.8728084564209
Eraser,Personal Gadget,Tide,1398876956,118.22766065597534
Iphone X,Home Supplies,Bosch,1323311463,123.57449531555176
Ipad Pro,Food,Bosch,1812213603,499.9983310699463
Macbook Pro,Home Appliances,Bosch,1897126788,449.60343837738037
XPS 13,Home Supplies,Bosch,1908431983,849.9969244003296
Noise Cancelling Series 2,Food,Bosch,1306627073,598.5279083251953
Inspiron,Home Supplies,Bosch,1567661834,897.0267176628113
Macbook Air,Food,Bosch,1905264708,24.448931217193604
Chips,Office Supplies,Bosch,1101314533,21.58951759338379
Milk,Food,Bosch,1140850872,623.4634518623352
Yoghurt,Home Supplies,Bosch,1757080199,828.101396560669
Cheese,Home Supplies,Bosch,1441280078,991.2776947021484
Chicken Breast,Home Appliances,Bosch,1352516107,471.96871042251587
Frozen Pizza,Office Supplies,Bosch,1389856340,727.2618412971497
Bagels,Home Appliances,Bosch,1040911735,845.9271192550659
Bread,Office Supplies,Bosch,1511375068,518.3557271957397
Cookies,Personal Gadget,Bosch,1584518298,663.6136770248413
Sparkling Water,Personal Gadget,Bosch,1778417544,692.4165487289429
Energy Drink,Office Supplies,Bosch,1338725769,699.5671391487122
Soda,Office Supplies,Bosch,1886559177,497.1925616264343
Root Beer,Food,Bosch,1234209303,415.65120220184326
Juice,Personal Gadget,Bosch,1711788611,539.0881896018982
Toilet Paper,Home Supplies,Bosch,1695926360,526.8042087554932
Tooth Brush,Personal Gadget,Bosch,1568426791,371.86092138290405
Mouthwash,Office Supplies,Bosch,1737226605,727.2064685821533
Toothpaste,Personal Gadget,Bosch,1736881110,941.5785670280457
Soap,Home Appliances,Bosch,1508967148,445.206880569458
Shampoo,Home Supplies,Bosch,1673964650,518.4264183044434
Shower Gel,Home Supplies,Bosch,1727754986,646.0802555084229
Dish Soap,Food,Bosch,1691163613,441.75708293914795
